su,bl,type,tr,let,num,rilet,vac,vse,rt,acc,respSE,respRT,statAC,statSE,statRT,stratac,strat,stratrt,item
18,39,3,4,9,9,18,0,0,2810,1,18,0,0,1,86,1,2,592,10
18,39,3,5,4,7,11,0,0,1126,1,11,0,0,1,68,0,0,0,5
18,39,3,6,3,9,12,0,0,867,1,12,0,0,1,73,1,2,531,4
18,39,3,7,2,7,9,0,0,975,1,9,0,0,1,76,0,0,0,3
18,39,3,8,8,7,15,0,0,1167,1,15,0,0,1,41,0,0,0,9
18,39,3,9,6,7,13,0,0,2213,1,13,0,0,1,103,0,0,0,7
18,39,3,10,0,7,7,0,0,969,1,7,0,0,1,58,0,0,0,1
18,40,3,1,6,7,13,0,0,1718,1,13,0,0,1,87,1,2,581,7
18,40,3,2,1,9,10,0,0,2002,1,10,0,0,1,98,0,0,0,2
18,40,3,3,2,7,9,0,0,935,1,9,0,0,1,53,1,2,598,3
18,40,3,4,0,7,7,0,0,1403,1,7,0,0,1,51,1,2,568,1
18,40,3,5,8,7,15,0,0,1378,1,15,0,0,1,86,1,2,560,9
18,40,3,6,4,7,11,0,0,1177,1,11,0,0,1,40,1,2,373,5
18,40,3,7,5,9,14,0,0,3828,1,14,0,0,1,104,0,0,0,6
18,40,3,8,9,9,18,0,0,1382,1,18,0,0,1,66,0,0,0,10
18,40,3,9,7,9,16,0,0,1519,1,16,0,0,1,70,0,0,0,8
18,40,3,10,3,9,12,0,0,2289,1,12,0,0,1,72,0,0,0,4
18,41,3,1,0,7,7,0,0,1018,1,7,0,0,1,135,0,0,0,1
18,41,3,2,1,9,10,0,0,1040,1,10,0,0,1,109,1,2,641,2
18,41,3,3,3,9,12,0,0,2957,1,12,0,0,1,120,1,2,513,4
18,41,3,4,2,7,9,0,0,2071,1,9,0,0,1,125,0,0,0,3
18,41,3,5,8,7,15,0,0,2053,1,15,0,0,1,105,0,0,0,9
18,41,3,6,6,7,13,0,0,2484,1,13,0,0,1,154,0,0,0,7
18,41,3,7,9,9,18,0,0,1237,1,18,0,0,1,102,1,2,574,10
18,41,3,8,5,9,14,0,0,2317,1,14,0,0,1,104,1,2,528,6
18,41,3,9,7,9,16,0,0,1449,1,16,0,0,1,98,1,2,557,8
18,41,3,10,4,7,11,0,0,1014,1,11,0,0,1,98,0,0,0,5
18,42,3,1,9,9,18,0,0,2113,1,18,0,0,1,117,0,0,0,10
18,42,3,2,5,9,14,0,0,2978,1,14,0,0,1,122,0,0,0,6
18,42,3,3,6,7,13,0,0,1273,1,13,0,0,1,99,1,2,627,7
18,42,3,4,1,9,10,0,0,906,1,10,0,0,1,86,0,0,0,2
18,42,3,5,3,9,12,0,0,912,1,12,0,0,1,68,0,0,0,4
18,42,3,6,0,7,7,0,0,707,1,7,0,0,1,76,1,2,526,1
18,42,3,7,4,7,11,0,0,1009,1,11,0,0,1,45,1,2,522,5
18,42,3,8,8,7,15,0,0,1594,1,15,0,0,1,88,1,2,374,9
18,42,3,9,7,9,16,0,0,958,1,16,0,0,1,96,0,0,0,8
18,42,3,10,2,7,9,0,0,894,1,9,0,0,1,37,1,2,518,3
18,43,3,1,8,7,15,0,0,1595,1,15,0,0,1,78,0,0,0,9
18,43,3,2,2,7,9,0,0,886,1,9,0,0,1,83,0,0,0,3
18,43,3,3,1,9,10,0,0,743,1,10,0,0,1,43,1,2,544,2
18,43,3,4,3,9,12,0,0,1147,1,12,0,0,1,48,1,2,453,4
18,43,3,5,7,9,16,0,0,1823,1,16,0,0,1,98,1,2,388,8
18,43,3,6,4,7,11,0,0,1000,1,11,0,0,1,36,0,0,0,5
18,43,3,7,0,7,7,0,0,775,1,7,0,0,1,80,0,0,0,1
18,43,3,8,9,9,18,0,0,1818,1,18,0,0,1,85,1,2,481,10
18,43,3,9,6,7,13,0,0,1591,1,13,0,0,1,46,0,0,0,7
18,43,3,10,5,9,14,0,0,2262,1,14,0,0,1,93,1,2,622,6
18,44,3,1,5,9,14,0,0,1792,1,14,0,0,1,71,0,0,0,6
18,44,3,2,7,9,16,0,0,7310,1,16,0,0,1,90,0,0,0,8
18,44,3,3,9,9,18,0,0,1468,1,18,0,0,1,51,0,0,0,10
18,44,3,4,8,7,15,0,0,907,1,15,0,0,1,65,1,2,532,9
18,44,3,5,1,9,10,0,0,843,1,10,0,0,1,62,0,0,0,2
18,44,3,6,4,7,11,0,0,1255,1,11,0,0,1,84,1,2,541,5
18,44,3,7,0,7,7,0,0,761,1,7,0,0,1,75,1,2,456,1
18,44,3,8,3,9,12,0,0,2051,1,12,0,0,1,91,0,0,0,4
18,44,3,9,6,7,13,0,0,2031,1,13,0,0,1,85,1,2,481,7
18,44,3,10,2,7,9,0,0,1050,1,9,0,0,1,76,1,2,457,3
18,45,3,1,5,9,14,0,0,1835,1,14,0,0,1,104,1,2,587,6
18,45,3,2,1,9,10,0,0,1799,1,10,0,0,1,79,1,2,478,2
18,45,3,3,3,9,12,0,0,1319,1,12,0,0,1,117,1,2,561,4
18,45,3,4,0,7,7,0,0,865,1,7,0,0,1,104,0,0,0,1
18,45,3,5,6,7,13,0,0,3674,1,13,0,0,1,151,0,0,0,7
18,45,3,6,8,7,15,0,0,1570,1,15,0,0,1,70,0,0,0,9
18,45,3,7,7,9,16,0,0,1199,1,16,0,0,1,89,1,2,551,8
18,45,3,8,4,7,11,0,0,1030,1,11,0,0,1,73,0,0,0,5
18,45,3,9,2,7,9,0,0,1258,1,9,0,0,1,62,0,0,0,3
18,45,3,10,9,9,18,0,0,1034,1,18,0,0,1,85,1,2,618,10
18,46,3,1,0,7,7,0,0,1043,1,7,0,0,1,152,1,2,519,1
18,46,3,2,2,7,9,0,0,1099,1,9,0,0,1,74,1,2,433,3
18,46,3,3,9,9,18,0,0,1183,1,18,0,0,1,66,0,0,0,10
18,46,3,4,3,9,12,0,0,1027,1,12,0,0,1,97,0,0,0,4
18,46,3,5,7,9,16,0,0,2607,1,16,0,0,1,105,0,0,0,8
18,46,3,6,5,9,14,0,0,1253,1,14,0,0,1,39,0,0,0,6
18,46,3,7,1,9,10,0,0,1621,1,10,0,0,1,69,0,0,0,2
18,46,3,8,8,7,15,0,0,1693,1,15,0,0,1,40,1,2,711,9
18,46,3,9,6,7,13,0,0,1732,1,13,0,0,1,119,1,2,612,7
18,46,3,10,4,7,11,0,0,1049,1,11,0,0,1,87,1,2,530,5
18,47,3,1,1,9,10,0,0,1291,1,10,0,0,1,81,1,2,745,2
18,47,3,2,5,9,14,0,0,2099,1,14,0,0,1,110,1,2,431,6
18,47,3,3,2,7,9,0,0,920,1,9,0,0,1,44,0,0,0,3
18,47,3,4,6,7,13,0,0,1708,1,13,0,0,1,114,0,0,0,7
18,47,3,5,7,9,16,0,0,1358,1,16,0,0,1,88,1,2,523,8
18,47,3,6,0,7,7,0,0,1460,1,7,0,0,1,52,0,0,0,1
18,47,3,7,9,9,18,0,0,965,1,18,0,0,1,79,1,2,453,10
18,47,3,8,4,7,11,0,0,1541,1,11,0,0,1,100,0,0,0,5
18,47,3,9,8,7,15,0,0,1690,1,15,0,0,1,70,0,0,0,9
18,47,3,10,3,9,12,0,0,1769,1,12,0,0,1,65,1,2,663,4
18,48,3,1,2,7,9,0,0,2297,1,9,0,0,1,71,1,2,520,3
18,48,3,2,4,7,11,0,0,866,1,11,0,0,1,77,1,2,441,5
18,48,3,3,0,7,7,0,0,3853,1,7,0,0,1,75,1,2,562,1
18,48,3,4,9,9,18,0,0,1121,1,18,0,0,1,97,0,0,0,10
18,48,3,5,3,9,12,0,0,1201,0,13,0,0,1,357,0,0,0,4
18,48,3,6,5,9,14,0,0,3739,1,14,0,0,1,104,0,0,0,6
18,48,3,7,7,9,16,0,0,1539,1,16,0,0,1,12,0,0,0,8
18,48,3,8,6,7,13,0,0,2057,1,13,0,0,1,66,1,2,1221,7
18,48,3,9,1,9,10,0,0,1416,1,10,0,0,1,34,0,0,0,2
18,48,3,10,8,7,15,0,0,2177,1,15,0,0,1,105,1,2,711,9
18,49,3,1,3,9,12,0,0,1626,1,12,0,0,1,109,1,2,527,4
18,49,3,2,0,7,7,0,0,2593,1,7,0,0,1,131,0,0,0,1
18,49,3,3,4,7,11,0,0,1228,1,11,0,0,1,71,0,0,0,5
18,49,3,4,7,9,16,0,0,1682,1,16,0,0,1,97,1,2,468,8
18,49,3,5,6,7,13,0,0,1527,1,13,0,0,1,85,0,0,0,7
18,49,3,6,9,9,18,0,0,1336,1,18,0,0,1,106,1,2,499,10
18,49,3,7,8,7,15,0,0,2667,1,15,0,0,1,90,0,0,0,9
18,49,3,8,1,9,10,0,0,1055,1,10,0,0,1,69,1,2,465,2
18,49,3,9,5,9,14,0,0,2537,1,14,0,0,1,97,1,2,450,6
18,49,3,10,2,7,9,0,0,1106,1,9,0,0,1,70,0,0,0,3
18,50,3,1,9,9,18,0,0,1418,1,18,0,0,1,119,0,0,0,10
18,50,3,2,4,7,11,0,0,871,1,11,0,0,1,73,1,2,478,5
18,50,3,3,6,7,13,0,0,1019,1,13,0,0,1,63,1,2,517,7
18,50,3,4,5,9,14,0,0,3398,1,14,0,0,1,75,0,0,0,6
18,50,3,5,1,9,10,0,0,907,1,10,0,0,1,58,0,0,0,2
18,50,3,6,8,7,15,0,0,1031,1,15,0,0,1,92,1,2,527,9
18,50,3,7,2,7,9,0,0,989,1,9,0,0,1,59,1,2,487,3
18,50,3,8,0,7,7,0,0,3035,1,7,0,0,1,52,1,2,508,1
18,50,3,9,3,9,12,0,0,1096,1,12,0,0,1,51,0,0,0,4
18,50,3,10,7,9,16,0,0,1624,1,16,0,0,1,58,0,0,0,8
21,1,3,1,3,9,12,0,0,6890,1,12,0,0,1,82,1,1,5020,4
21,1,3,2,1,9,10,0,0,7711,1,10,0,0,1,80,1,1,1490,2
21,1,3,3,7,9,16,0,0,6482,1,16,0,0,1,95,1,1,1101,8
21,1,3,4,2,7,9,0,0,12268,1,9,0,0,1,77,0,0,0,3
21,1,3,5,0,7,7,0,0,4254,1,7,0,0,1,62,0,0,0,1
21,1,3,6,9,9,18,0,0,5720,1,18,0,0,1,44,1,1,1742,10
21,1,3,7,8,7,15,0,0,5549,1,15,0,0,1,79,0,0,0,9
21,1,3,8,4,7,11,0,0,4341,1,11,0,0,1,95,0,0,0,5
21,1,3,9,6,7,13,0,0,6480,1,13,0,0,1,94,0,0,0,7
21,1,3,10,5,9,14,0,0,6561,1,14,0,0,1,37,1,1,1416,6
21,2,3,1,7,9,16,0,0,4257,1,16,0,0,1,129,0,0,0,8
21,2,3,2,1,9,10,0,0,7357,1,10,0,0,1,117,0,0,0,2
21,2,3,3,3,9,12,0,0,6036,1,12,0,0,1,80,0,0,0,4
21,2,3,4,8,7,15,0,0,4464,1,15,0,0,1,95,1,1,1358,9
21,2,3,5,9,9,18,0,0,5632,1,18,0,0,1,83,0,0,0,10
21,2,3,6,2,7,9,0,0,4060,1,9,0,0,1,85,1,1,1345,3
21,2,3,7,0,7,7,0,0,3970,1,7,0,0,1,125,1,1,1301,1
21,2,3,8,5,9,14,0,0,6230,1,14,0,0,1,63,0,0,0,6
21,2,3,9,4,7,11,0,0,4608,1,11,0,0,1,78,1,1,1172,5
21,2,3,10,6,7,13,0,0,4678,1,13,0,0,1,91,1,1,1045,7
21,3,3,1,9,9,18,0,0,5122,1,18,0,0,1,78,1,1,1000,10
21,3,3,2,4,7,11,0,0,4305,1,11,0,0,1,56,0,0,0,5
21,3,3,3,1,9,10,0,0,4659,1,10,0,0,1,58,1,1,1079,2
21,3,3,4,7,9,16,0,0,6733,1,16,0,0,1,76,1,1,1597,8
21,3,3,5,3,9,12,0,0,4224,1,12,0,0,1,64,1,1,1124,4
21,3,3,6,2,7,9,0,0,4654,1,9,0,0,1,76,0,0,0,3
21,3,3,7,5,9,14,0,0,5844,1,14,0,0,1,52,1,1,1072,6
21,3,3,8,0,7,7,0,0,4472,1,7,0,0,1,105,0,0,0,1
21,3,3,9,8,7,15,0,0,3905,1,15,0,0,1,62,0,0,0,9
21,3,3,10,6,7,13,0,0,4065,1,13,0,0,1,114,0,0,0,7
21,4,3,1,3,9,12,0,0,4475,1,12,0,0,1,60,0,0,0,4
21,4,3,2,0,7,7,0,0,4486,1,7,0,0,1,61,1,1,1356,1
21,4,3,3,1,9,10,0,0,7810,1,10,0,0,1,105,0,0,0,2
21,4,3,4,6,7,13,0,0,4859,1,13,0,0,1,80,1,1,1442,7
21,4,3,5,5,9,14,0,0,5125,1,14,0,0,1,66,0,0,0,6
21,4,3,6,8,7,15,0,0,5073,1,15,0,0,1,64,1,1,1312,9
21,4,3,7,2,7,9,0,0,3784,1,9,0,0,1,61,1,1,1186,3
21,4,3,8,7,9,16,0,0,5897,1,16,0,0,1,90,0,0,0,8
21,4,3,9,4,7,11,0,0,5728,1,11,0,0,1,89,1,1,1206,5
21,4,3,10,9,9,18,0,0,5209,1,18,0,0,1,104,0,0,0,10
21,5,3,1,6,7,13,0,0,3971,1,13,0,0,1,58,0,0,0,7
21,5,3,2,8,7,15,0,0,4952,1,15,0,0,1,65,0,0,0,9
21,5,3,3,5,9,14,0,0,4908,1,14,0,0,1,95,1,1,4218,6
21,5,3,4,4,7,11,0,0,5803,1,11,0,0,1,50,0,0,0,5
21,5,3,5,2,7,9,0,0,6495,1,9,0,0,1,111,0,0,0,3
21,5,3,6,0,7,7,0,0,4183,1,7,0,0,1,104,0,0,0,1
21,5,3,7,3,9,12,0,0,6681,1,12,0,0,1,66,1,1,4291,4
21,5,3,8,9,9,18,0,0,9245,1,18,0,0,1,71,1,1,1304,10
21,5,3,9,7,9,16,0,0,6119,1,16,0,0,1,100,1,1,4488,8
21,5,3,10,1,9,10,0,0,4802,1,10,0,0,1,79,1,1,1294,2
21,6,3,1,5,9,14,0,0,7554,1,14,0,0,1,75,0,0,0,6
21,6,3,2,0,7,7,0,0,4805,1,7,0,0,1,72,1,1,2316,1
21,6,3,3,9,9,18,0,0,6018,1,18,0,0,1,95,0,0,0,10
21,6,3,4,4,7,11,0,0,4904,1,11,0,0,1,98,1,1,3612,5
21,6,3,5,8,7,15,0,0,4975,1,15,0,0,1,59,1,1,5354,9
21,6,3,6,7,9,16,0,0,8021,1,16,0,0,1,137,0,0,0,8
21,6,3,7,2,7,9,0,0,5884,1,9,0,0,1,77,1,1,2365,3
21,6,3,8,6,7,13,0,0,6865,1,13,0,0,1,63,1,1,1172,7
21,6,3,9,1,9,10,0,0,5778,1,10,0,0,1,63,0,0,0,2
21,6,3,10,3,9,12,0,0,8522,1,12,0,0,1,102,0,0,0,4
21,7,3,1,7,9,16,0,0,5682,1,16,0,0,1,143,1,2,1747,8
21,7,3,2,2,7,9,0,0,6954,1,9,0,0,1,92,0,0,0,3
21,7,3,3,3,9,12,0,0,1875,1,12,0,0,1,95,1,2,1316,4
21,7,3,4,0,7,7,0,0,2664,1,7,0,0,1,73,0,0,0,1
21,7,3,5,1,9,10,0,0,2047,1,10,0,0,1,87,1,2,1481,2
21,7,3,6,4,7,11,0,0,6251,1,11,0,0,1,73,0,0,0,5
21,7,3,7,9,9,18,0,0,10227,1,18,0,0,1,103,1,1,1855,10
21,7,3,8,8,7,15,0,0,6194,1,15,0,0,1,65,0,0,0,9
21,7,3,9,6,7,13,0,0,7567,1,13,0,0,1,106,0,0,0,7
21,7,3,10,5,9,14,0,0,8477,1,14,0,0,1,73,1,1,3522,6
21,8,3,1,8,7,15,0,0,1784,1,15,0,0,1,58,1,2,1508,9
21,8,3,2,9,9,18,0,0,2600,1,18,0,0,1,106,0,0,0,10
21,8,3,3,6,7,13,0,0,7758,1,13,0,0,1,56,1,1,5795,7
21,8,3,4,2,7,9,0,0,6700,1,9,0,0,1,91,1,1,1618,3
21,8,3,5,7,9,16,0,0,7117,1,16,0,0,1,110,0,0,0,8
21,8,3,6,0,7,7,0,0,2157,1,7,0,0,1,72,1,2,1861,1
21,8,3,7,4,7,11,0,0,3491,1,11,0,0,1,109,1,2,1356,5
21,8,3,8,5,9,14,0,0,1657,1,14,0,0,1,81,0,0,0,6
21,8,3,9,1,9,10,0,0,3184,1,10,0,0,1,79,0,0,0,2
21,8,3,10,3,9,12,0,0,1095,1,12,0,0,1,72,0,0,0,4
21,9,3,1,6,7,13,0,0,7961,1,13,0,0,1,126,0,0,0,7
21,9,3,2,4,7,11,0,0,1296,1,11,0,0,1,75,0,0,0,5
21,9,3,3,3,9,12,0,0,1182,1,12,0,0,1,68,1,2,1627,4
21,9,3,4,7,9,16,0,0,1023,1,16,0,0,1,83,1,2,1698,8
21,9,3,5,9,9,18,0,0,8627,1,18,0,0,1,85,1,1,7174,10
21,9,3,6,1,9,10,0,0,1828,1,10,0,0,1,58,1,2,1208,2
21,9,3,7,0,7,7,0,0,1576,1,7,0,0,1,95,0,0,0,1
21,9,3,8,2,7,9,0,0,10618,1,9,0,0,1,89,0,0,0,3
21,9,3,9,8,7,15,0,0,2033,1,15,0,0,1,70,0,0,0,9
21,9,3,10,5,9,14,0,0,3479,1,14,0,0,1,74,1,2,1296,6
21,10,3,1,2,7,9,0,0,1226,1,9,0,0,1,50,1,2,1184,3
21,10,3,2,0,7,7,0,0,1227,1,7,0,0,1,76,1,2,5685,1
21,10,3,3,7,9,16,0,0,3486,1,16,0,0,1,96,0,0,0,8
21,10,3,4,3,9,12,0,0,1083,1,12,0,0,1,40,0,0,0,4
21,10,3,5,9,9,18,0,0,1640,1,18,0,0,1,97,0,0,0,10
21,10,3,6,4,7,11,0,0,1568,1,11,0,0,1,77,1,2,1078,5
21,10,3,7,6,7,13,0,0,3632,1,13,0,0,1,111,1,2,1256,7
21,10,3,8,1,9,10,0,0,9801,1,10,0,0,1,99,0,0,0,2
21,10,3,9,8,7,15,0,0,1246,1,15,0,0,1,66,1,2,1197,9
21,10,3,10,5,9,14,0,0,4046,1,14,0,0,1,56,0,0,0,6
21,11,3,1,6,7,13,0,0,2463,1,13,0,0,1,71,0,0,0,7
21,11,3,2,2,7,9,0,0,3844,1,9,0,0,1,58,0,0,0,3
21,11,3,3,3,9,12,0,0,1058,1,12,0,0,1,109,1,2,1165,4
21,11,3,4,5,9,14,0,0,1946,1,14,0,0,1,57,1,2,1022,6
21,11,3,5,7,9,16,0,0,2093,1,16,0,0,1,94,1,2,1042,8
21,11,3,6,9,9,18,0,0,3803,1,18,0,0,1,82,1,2,1036,10
21,11,3,7,1,9,10,0,0,2167,1,10,0,0,1,57,1,2,1240,2
21,11,3,8,0,7,7,0,0,1470,1,7,0,0,1,78,0,0,0,1
21,11,3,9,8,7,15,0,0,1055,1,15,0,0,1,57,0,0,0,9
21,11,3,10,4,7,11,0,0,1462,1,11,0,0,1,65,0,0,0,5
21,12,3,1,6,7,13,0,0,2916,1,13,0,0,1,96,1,2,1202,7
21,12,3,2,2,7,9,0,0,2034,1,9,0,0,1,114,1,2,726,3
21,12,3,3,9,9,18,0,0,3316,1,18,0,0,1,93,0,0,0,10
21,12,3,4,3,9,12,0,0,925,1,12,0,0,1,101,0,0,0,4
21,12,3,5,5,9,14,0,0,1686,1,14,0,0,1,97,0,0,0,6
21,12,3,6,8,7,15,0,0,2429,1,15,0,0,1,148,1,2,806,9
21,12,3,7,4,7,11,0,0,1339,1,11,0,0,1,91,1,2,718,5
21,12,3,8,7,9,16,0,0,2276,1,16,0,0,1,94,0,0,0,8
21,12,3,9,0,7,7,0,0,1915,1,7,0,0,1,135,1,2,967,1
21,12,3,10,1,9,10,0,0,2129,1,10,0,0,1,102,0,0,0,2
21,13,3,1,5,9,14,0,0,3516,1,14,0,0,1,66,1,2,1057,6
21,13,3,2,9,9,18,0,0,2594,1,18,0,0,1,77,1,2,831,10
21,13,3,3,3,9,12,0,0,1321,1,12,0,0,1,75,1,2,808,4
21,13,3,4,7,9,16,0,0,4418,1,16,0,0,1,107,1,2,785,8
21,13,3,5,2,7,9,0,0,1340,1,9,0,0,1,97,0,0,0,3
21,13,3,6,6,7,13,0,0,3219,1,13,0,0,1,90,0,0,0,7
21,13,3,7,1,9,10,0,0,1370,1,10,0,0,1,91,1,2,1080,2
21,13,3,8,0,7,7,0,0,1895,1,7,0,0,1,109,0,0,0,1
21,13,3,9,8,7,15,0,0,920,1,15,0,0,1,103,0,0,0,9
21,13,3,10,4,7,11,0,0,1251,1,11,0,0,1,92,0,0,0,5
21,14,3,1,6,7,13,0,0,2368,1,13,0,0,1,121,1,2,1275,7
21,14,3,2,2,7,9,0,0,1103,1,9,0,0,1,84,1,2,928,3
21,14,3,3,9,9,18,0,0,3457,1,18,0,0,1,61,0,0,0,10
21,14,3,4,3,9,12,0,0,1038,1,12,0,0,1,83,0,0,0,4
21,14,3,5,5,9,14,0,0,1643,1,14,0,0,1,88,0,0,0,6
21,14,3,6,8,7,15,0,0,888,1,15,0,0,1,83,1,2,1066,9
21,14,3,7,0,7,7,0,0,1851,1,7,0,0,1,75,1,2,983,1
21,14,3,8,7,9,16,0,0,1491,1,16,0,0,1,82,0,0,0,8
21,14,3,9,4,7,11,0,0,1108,1,11,0,0,1,74,1,2,1067,5
21,14,3,10,1,9,10,0,0,1626,1,10,0,0,1,96,0,0,0,2
21,15,3,1,9,9,18,0,0,3438,1,18,0,0,1,78,1,2,8399,10
21,15,3,2,5,9,14,0,0,1158,1,14,0,0,1,65,1,2,1026,6
21,15,3,3,6,7,13,0,0,3564,1,13,0,0,1,129,0,0,0,7
21,15,3,4,2,7,9,0,0,1995,1,9,0,0,1,87,0,0,0,3
21,15,3,5,7,9,16,0,0,2649,1,16,0,0,1,78,1,2,4312,8
21,15,3,6,0,7,7,0,0,1207,1,7,0,0,1,70,0,0,0,1
21,15,3,7,8,7,15,0,0,851,1,15,0,0,1,65,0,0,0,9
21,15,3,8,1,9,10,0,0,1340,1,10,0,0,1,143,1,2,1088,2
21,15,3,9,4,7,11,0,0,1490,1,11,0,0,1,69,0,0,0,5
21,15,3,10,3,9,12,0,0,1043,1,12,0,0,1,108,1,2,830,4
21,16,3,1,6,7,13,0,0,1773,1,13,0,0,1,101,1,2,793,7
21,16,3,2,7,9,16,0,0,1699,1,16,0,0,1,78,0,0,0,8
21,16,3,3,3,9,12,0,0,1389,1,12,0,0,1,112,0,0,0,4
21,16,3,4,0,7,7,0,0,1483,1,7,0,0,1,102,1,2,743,1
21,16,3,5,2,7,9,0,0,1750,1,9,0,0,1,124,1,2,937,3
21,16,3,6,5,9,14,0,0,1996,1,14,0,0,1,87,0,0,0,6
21,16,3,7,8,7,15,0,0,952,1,15,0,0,1,53,1,2,799,9
21,16,3,8,1,9,10,0,0,1555,1,10,0,0,1,100,0,0,0,2
21,16,3,9,4,7,11,0,0,937,1,11,0,0,1,76,1,2,862,5
21,16,3,10,9,9,18,0,0,1861,1,18,0,0,1,97,0,0,0,10
21,17,3,1,8,7,15,0,0,912,1,15,0,0,1,63,0,0,0,9
21,17,3,2,3,9,12,0,0,823,1,12,0,0,1,109,1,2,1003,4
21,17,3,3,9,9,18,0,0,1991,1,18,0,0,1,103,1,2,869,10
21,17,3,4,0,7,7,0,0,1452,1,7,0,0,1,106,0,0,0,1
21,17,3,5,7,9,16,0,0,2200,1,16,0,0,1,110,1,2,4204,8
21,17,3,6,4,7,11,0,0,1118,1,11,0,0,1,53,0,0,0,5
21,17,3,7,6,7,13,0,0,2208,1,13,0,0,1,104,0,0,0,7
21,17,3,8,1,9,10,0,0,1281,1,10,0,0,1,76,1,2,902,2
21,17,3,9,2,7,9,0,0,1574,1,9,0,0,1,42,0,0,0,3
21,17,3,10,5,9,14,0,0,1518,1,14,0,0,1,75,1,2,899,6
21,18,3,1,6,7,13,0,0,1286,1,13,0,0,1,89,1,2,837,7
21,18,3,2,1,9,10,0,0,1218,1,10,0,0,1,66,0,0,0,2
21,18,3,3,0,7,7,0,0,1433,1,7,0,0,1,99,1,2,870,1
21,18,3,4,9,9,18,0,0,1471,1,18,0,0,1,90,0,0,0,10
21,18,3,5,2,7,9,0,0,1954,1,9,0,0,1,83,1,2,943,3
21,18,3,6,3,9,12,0,0,1186,1,12,0,0,1,84,0,0,0,4
21,18,3,7,5,9,14,0,0,1050,1,14,0,0,1,117,0,0,0,6
21,18,3,8,7,9,16,0,0,2150,1,16,0,0,1,119,0,0,0,8
21,18,3,9,4,7,11,0,0,1080,1,11,0,0,1,61,1,2,890,5
21,18,3,10,8,7,15,0,0,1042,1,15,0,0,1,61,1,2,1058,9
21,19,3,1,2,7,9,0,0,1762,1,9,0,0,1,102,0,0,0,3
21,19,3,2,3,9,12,0,0,812,0,13,0,0,1,136,1,2,1804,4
21,19,3,3,8,7,15,0,0,1094,1,15,0,0,1,72,0,0,0,9
21,19,3,4,9,9,18,0,0,1299,1,18,0,0,1,78,1,2,884,10
21,19,3,5,7,9,16,0,0,1729,1,16,0,0,1,80,1,2,988,8
21,19,3,6,1,9,10,0,0,1492,1,10,0,0,1,76,1,2,822,2
21,19,3,7,0,7,7,0,0,1868,1,7,0,0,1,76,0,0,0,1
21,19,3,8,5,9,14,0,0,1124,1,14,0,0,1,51,1,2,2075,6
21,19,3,9,4,7,11,0,0,2863,1,11,0,0,1,68,0,0,0,5
21,19,3,10,6,7,13,0,0,1803,1,13,0,0,1,94,0,0,0,7
21,20,3,1,5,9,14,0,0,1405,1,14,0,0,1,77,0,0,0,6
21,20,3,2,4,7,11,0,0,1343,1,11,0,0,1,102,1,2,1110,5
21,20,3,3,7,9,16,0,0,1572,1,16,0,0,1,98,0,0,0,8
21,20,3,4,3,9,12,0,0,847,1,12,0,0,1,72,0,0,0,4
21,20,3,5,1,9,10,0,0,2318,1,10,0,0,1,70,0,0,0,2
21,20,3,6,6,7,13,0,0,2817,1,13,0,0,1,105,1,2,898,7
21,20,3,7,8,7,15,0,0,2291,1,15,0,0,1,109,1,2,948,9
21,20,3,8,2,7,9,0,0,1311,1,9,0,0,1,73,1,2,887,3
21,20,3,9,9,9,18,0,0,2866,1,18,0,0,1,114,0,0,0,10
21,20,3,10,0,7,7,0,0,1414,1,7,0,0,1,85,1,2,960,1
21,21,3,1,6,7,13,0,0,1816,1,13,0,0,1,85,0,0,0,7
21,21,3,2,0,7,7,0,0,958,1,7,0,0,1,49,0,0,0,1
21,21,3,3,8,7,15,0,0,2358,1,15,0,0,1,69,0,0,0,9
21,21,3,4,5,9,14,0,0,997,1,14,0,0,1,49,1,2,1294,6
21,21,3,5,7,9,16,0,0,2743,1,16,0,0,1,70,1,2,1129,8
21,21,3,6,3,9,12,0,0,970,1,12,0,0,1,111,1,2,1032,4
21,21,3,7,4,7,11,0,0,1064,1,11,0,0,1,54,0,0,0,5
21,21,3,8,1,9,10,0,0,1051,1,10,0,0,1,91,1,2,1017,2
21,21,3,9,2,7,9,0,0,2100,1,9,0,0,1,114,0,0,0,3
21,21,3,10,9,9,18,0,0,1811,1,18,0,0,1,85,1,2,847,10
21,22,3,1,7,9,16,0,0,1584,1,16,0,0,1,65,0,0,0,8
21,22,3,2,3,9,12,0,0,810,1,12,0,0,1,54,0,0,0,4
21,22,3,3,2,7,9,0,0,2243,1,9,0,0,1,74,1,2,1575,3
21,22,3,4,8,7,15,0,0,907,1,15,0,0,1,93,1,2,1271,9
21,22,3,5,5,9,14,0,0,849,1,14,0,0,1,53,0,0,0,6
21,22,3,6,1,9,10,0,0,1013,1,10,0,0,1,106,0,0,0,2
21,22,3,7,9,9,18,0,0,1314,1,18,0,0,1,63,0,0,0,10
21,22,3,8,0,7,7,0,0,979,1,7,0,0,1,86,1,2,1022,1
21,22,3,9,4,7,11,0,0,1081,1,11,0,0,1,76,1,2,1016,5
21,22,3,10,6,7,13,0,0,1339,1,13,0,0,1,70,1,2,875,7
21,23,3,1,1,9,10,0,0,1010,1,10,0,0,1,77,1,2,987,2
