subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
20,17,14,4,FALSE,5,2,0,1,2477,7.814803429489359,7.638110006817939,2075.8168270982396,7.673862332086335,2151.3747429025066
20,18,14,5,FALSE,5,2,0,1,1911,7.555381944240273,7.612762220588596,2023.860733718329,7.60494323493377,2008.097900663788
20,19,14,6,FALSE,5,2,0,1,1778,7.48324441607385,7.5887852717073505,1975.9118593233284,7.565237257746102,1929.926614780253
20,20,14,7,FALSE,5,2,0,1,912,6.815639990074331,7.566038463778511,1931.473503231553,7.542199250165426,1885.9731944197308
20,21,14,8,FALSE,5,2,0,1,2289,7.735870319952567,7.544401707815963,1890.1315481285055,7.527859494796819,1859.121781641858
20,22,14,9,FALSE,5,2,0,1,3463,8.149890544402423,7.523771684474153,1851.5375564299773,7.518378677444649,1841.5790785797394
20,23,14,10,FALSE,5,2,0,1,3080,8.03268487596762,7.504058860071466,1815.3959189471536,7.511822420696479,1829.5447066422182
20,24,14,11,FALSE,5,2,0,1,1507,7.317876198626496,7.485185138149936,1781.4539543499284,7.507129704635837,1820.979286075696
20,25,14,12,FALSE,5,2,0,1,1104,7.00669522683704,7.467081990755884,1749.494189829421,7.5036770816453116,1814.7029722348398
20,26,14,13,FALSE,5,2,0,1,1174,7.068172000388042,7.449688956450286,1719.3282762262745,7.501078398467965,1809.993256329212
20,27,14,14,FALSE,5,2,0,1,1801,7.496097345175956,7.432952421937393,1690.792143284491,7.499084389480397,1806.3877094497552
20,28,14,15,FALSE,5,2,0,1,966,6.873163834212518,7.416824625377303,1663.7421066363286,7.497528688327119,1803.5796947890506
20,29,14,16,FALSE,5,2,0,1,1304,7.1731917424865985,7.4012628346744975,1638.0517129045995,7.496297136477405,1801.359860081169
20,30,14,17,FALSE,5,2,0,1,3228,8.07961802938984,7.386228665127308,1613.6091628331324,7.4953095329087445,1799.5817088536887
20,31,14,18,FALSE,5,2,0,1,987,6.894670039433482,7.371687509003863,1590.3151911620264,7.494508372642778,1798.1405328767448
20,33,14,20,FALSE,5,2,0,1,2350,7.762170607138205,7.34396188582295,1546.82834705546,7.493308318023361,1795.9839602851687
20,34,14,21,FALSE,5,2,0,1,2088,7.643961949002529,7.330723125728077,1526.485213710488,7.492854866736268,1795.1697536622505
20,35,14,22,FALSE,5,2,0,1,1449,7.278628942320682,7.317868152354675,1506.9878743171505,7.492473473225626,1794.4852181147087
20,36,14,23,FALSE,5,2,0,1,2165,7.68017564043659,7.305375339498734,1488.278466722382,7.492150371270757,1793.905510090193
20,37,14,24,FALSE,5,2,0,1,921,6.825460036255307,7.293224838916819,1470.3045554863722,7.491874830473867,1793.4112840292453
20,1,10,-8,FALSE,7,1,1,0,6838,8.830250570199247,8.830939248796348,6842.710806176487,8.980950207780374,7950.182853152189
20,2,10,-7,FALSE,7,1,1,0,6754,8.817890200945513,8.830939248796348,6842.710806176487,8.88908658165733,7252.391689520763
20,4,10,-5,FALSE,7,1,1,0,7469,8.918516400357067,8.830939248796348,6842.710806176487,8.796911470009896,6613.785554236957
20,5,10,-4,FALSE,7,1,1,0,7419,8.911799556189527,8.830939248796348,6842.710806176487,8.767060702356027,6419.276543179872
20,6,10,-3,FALSE,7,1,1,0,6738,8.815518423966498,8.830939248796348,6842.710806176487,8.742406990058981,6262.952448563256
20,7,10,-2,FALSE,7,1,1,0,6368,8.75904072752422,8.830939248796348,6842.710806176487,8.720990002880473,6130.245045212505
20,9,10,0,FALSE,7,1,1,0,6132,8.721276239991704,8.830939248796348,6842.710806176487,8.68019114824531,5885.171424018895
20,10,10,1,FALSE,7,2,0,1,5234,8.562931083090092,8.19098218931441,3608.264505434959,8.652045209454414,5721.8371304194025
20,11,10,2,FALSE,7,2,0,1,8508,9.048762176320128,8.137963918303502,3421.9434137672247,8.59574957482767,5408.621723758231
20,12,10,3,FALSE,7,2,0,1,8396,9.035510680940524,8.089562029064183,3260.259358649644,8.429134561770695,4578.5359378081275
20,13,10,4,FALSE,7,2,0,1,1971,7.58629630715272,8.045036607156524,3118.2792529103995,8.072490262278667,3205.073372660941
20,14,10,5,FALSE,7,2,0,1,3286,8.097426298597213,8.003812505389206,2992.3445973967773,7.826513463977364,2506.1762494721147
20,15,10,6,FALSE,7,2,0,1,2995,8.00469951054955,7.965433784817849,2879.678067655501,7.718037523606489,2248.5425361666266
20,16,10,7,FALSE,7,2,0,1,1421,7.259116128097101,7.929532889327568,2778.1288077710174,7.668245120730953,2139.323894036289
20,17,10,8,FALSE,7,2,0,1,2174,7.684324067681155,7.895809181786606,2686.0021614342645,7.641926703132099,2083.754728173924
