su,bl,item,RT,itype,first,strat,bl_r
85,12,21,1565,1,6,2,7
85,13,21,1638,1,6,2,8
85,14,21,1288,1,6,2,9
85,15,21,1290,1,6,2,10
85,16,21,1207,1,6,2,11
85,17,21,1093,1,6,2,12
85,18,21,1310,1,6,2,13
85,19,21,1656,1,6,2,14
85,20,21,1332,1,6,2,15
85,21,21,1483,1,6,2,16
85,22,21,1164,1,6,2,17
85,23,21,1797,1,6,2,18
85,24,21,1133,1,6,2,19
85,25,21,1320,1,6,2,20
85,26,21,1717,1,6,2,21
85,27,21,1502,1,6,2,22
85,28,21,1096,1,6,2,23
85,29,21,1278,1,6,2,24
85,30,21,1159,1,6,2,25
85,31,21,1940,1,6,2,26
85,32,21,2140,1,6,2,27
85,1,22,8337,2,4,1,-2
85,2,22,7043,2,4,1,-1
85,3,22,6127,2,4,1,0
85,4,22,3351,2,4,2,1
85,5,22,6456,2,4,1,2
85,7,22,6935,2,4,1,4
85,8,22,6405,2,4,1,5
85,9,22,6648,2,4,1,6
85,10,22,3281,2,4,2,7
85,11,22,2311,2,4,2,8
85,12,22,842,2,4,2,9
85,13,22,2729,2,4,2,10
85,14,22,1978,2,4,2,11
85,15,22,1113,2,4,2,12
85,16,22,2515,2,4,2,13
85,17,22,2034,2,4,2,14
85,18,22,1687,2,4,2,15
85,19,22,1429,2,4,2,16
85,20,22,1611,2,4,2,17
85,21,22,1538,2,4,2,18
85,23,22,1594,2,4,2,20
85,24,22,1480,2,4,2,21
85,25,22,1066,2,4,2,22
85,26,22,1356,2,4,2,23
85,28,22,1050,2,4,2,25
85,29,22,1423,2,4,2,26
85,30,22,1164,2,4,2,27
85,31,22,1179,2,4,2,28
85,32,22,1393,2,4,2,29
85,1,23,8164,2,20,1,-18
85,2,23,9271,2,20,1,-17
85,4,23,8116,2,20,1,-15
85,5,23,7805,2,20,1,-14
85,6,23,7079,2,20,1,-13
85,7,23,6979,2,20,1,-12
85,8,23,7020,2,20,1,-11
85,9,23,6794,2,20,1,-10
85,10,23,8847,2,20,1,-9
85,11,23,9948,2,20,1,-8
85,12,23,8233,2,20,1,-7
85,13,23,9574,2,20,1,-6
85,14,23,8432,2,20,1,-5
85,16,23,9264,2,20,1,-3
85,17,23,9315,2,20,1,-2
85,18,23,7817,2,20,1,-1
85,19,23,9519,2,20,1,0
85,20,23,1280,2,20,2,1
85,21,23,3972,2,20,2,2
85,22,23,3189,2,20,2,3
85,23,23,7900,2,20,1,4
85,25,23,4005,2,20,2,6
85,26,23,1109,2,20,2,7
85,27,23,1327,2,20,2,8
85,28,23,2877,2,20,2,9
85,29,23,1507,2,20,2,10
85,30,23,1350,2,20,2,11
85,31,23,1301,2,20,2,12
85,32,23,1012,2,20,2,13
85,1,24,6109,2,19,1,-17
85,2,24,6524,2,19,1,-16
85,3,24,6240,2,19,1,-15
85,6,24,5770,2,19,1,-12
85,7,24,5668,2,19,1,-11
85,8,24,5465,2,19,1,-10
85,9,24,5917,2,19,1,-9
85,12,24,7169,2,19,1,-6
85,13,24,6079,2,19,1,-5
85,14,24,7403,2,19,1,-4
85,15,24,7223,2,19,1,-3
85,16,24,7248,2,19,1,-2
85,17,24,6582,2,19,1,-1
85,18,24,6935,2,19,1,0
85,19,24,1583,2,19,2,1
85,20,24,1791,2,19,2,2
85,21,24,1200,2,19,2,3
85,23,24,7712,2,19,1,5
85,24,24,2729,2,19,2,6
85,25,24,1497,2,19,2,7
85,26,24,1825,2,19,2,8
85,27,24,1851,2,19,2,9
85,29,24,2254,2,19,2,11
85,30,24,1824,2,19,2,12
85,32,24,1269,2,19,2,14
85,1,25,8060,2,16,1,-14
85,2,25,7716,2,16,1,-13
85,3,25,8209,2,16,1,-12
85,4,25,7988,2,16,1,-11
85,5,25,7438,2,16,1,-10
85,6,25,7326,2,16,1,-9
85,7,25,7131,2,16,1,-8
85,8,25,7461,2,16,1,-7
85,9,25,7859,2,16,1,-6
85,10,25,6884,2,16,1,-5
85,12,25,7414,2,16,1,-3
85,13,25,7867,2,16,1,-2
85,14,25,8806,2,16,1,-1
85,15,25,8318,2,16,1,0
85,16,25,1381,2,16,2,1
85,18,25,1126,2,16,2,3
85,19,25,1611,2,16,2,4
85,20,25,9031,2,16,1,5
85,22,25,8447,2,16,1,7
85,23,25,2315,2,16,2,8
85,24,25,1451,2,16,2,9
85,25,25,1406,2,16,2,10
85,26,25,1270,2,16,2,11
85,28,25,1878,2,16,2,13
85,29,25,6108,2,16,2,14
85,30,25,1965,2,16,2,15
85,31,25,728,2,16,2,16
85,32,25,1116,2,16,2,17
85,1,26,10122,1,19,1,-17
85,2,26,9245,1,19,1,-16
85,3,26,9576,1,19,1,-15
85,4,26,8972,1,19,1,-14
85,5,26,8747,1,19,1,-13
85,6,26,8234,1,19,1,-12
85,7,26,8284,1,19,1,-11
85,8,26,8534,1,19,1,-10
85,9,26,9004,1,19,1,-9
85,10,26,8044,1,19,1,-8
85,11,26,9469,1,19,1,-7
85,12,26,10754,1,19,1,-6
85,13,26,9525,1,19,1,-5
85,14,26,9465,1,19,1,-4
85,15,26,9128,1,19,1,-3
85,16,26,8642,1,19,1,-2
85,17,26,8943,1,19,1,-1
85,19,26,3353,1,19,2,1
85,20,26,2821,1,19,2,2
85,21,26,2260,1,19,2,3
85,22,26,1864,1,19,2,4
85,23,26,1520,1,19,2,5
85,24,26,1002,1,19,2,6
85,25,26,2260,1,19,2,7
85,26,26,897,1,19,2,8
85,27,26,1053,1,19,2,9
85,28,26,1524,1,19,2,10
85,29,26,985,1,19,2,11
85,30,26,1024,1,19,2,12
85,31,26,846,1,19,2,13
85,32,26,1146,1,19,2,14
85,1,27,8110,2,11,1,-9
85,2,27,10558,2,11,1,-8
85,3,27,8065,2,11,1,-7
85,4,27,9618,2,11,1,-6
85,5,27,8188,2,11,1,-5
85,6,27,9257,2,11,1,-4
85,7,27,7869,2,11,1,-3
85,8,27,9094,2,11,1,-2
85,10,27,7753,2,11,1,0
85,11,27,1792,2,11,2,1
85,12,27,2801,2,11,2,2
85,13,27,1883,2,11,2,3
85,14,27,2086,2,11,2,4
85,16,27,3656,2,11,2,6
85,17,27,2770,2,11,2,7
85,20,27,2299,2,11,2,10
85,21,27,11262,2,11,1,11
85,22,27,1709,2,11,2,12
85,23,27,2198,2,11,2,13
85,24,27,1907,2,11,2,14
85,25,27,931,2,11,2,15
85,26,27,1469,2,11,2,16
85,27,27,1417,2,11,2,17
85,28,27,1192,2,11,2,18
85,29,27,4195,2,11,2,19
85,30,27,1196,2,11,2,20
85,31,27,1001,2,11,2,21
85,32,27,1100,2,11,2,22
85,1,28,8431,1,9,1,-7
85,3,28,9167,1,9,1,-5
85,4,28,7627,1,9,1,-4
85,5,28,6698,1,9,1,-3
85,6,28,6637,1,9,1,-2
85,7,28,6579,1,9,1,-1
85,9,28,1553,1,9,2,1
85,10,28,1493,1,9,2,2
85,11,28,1953,1,9,2,3
85,12,28,1119,1,9,2,4
85,13,28,1122,1,9,2,5
85,14,28,1377,1,9,2,6
85,15,28,1635,1,9,2,7
85,16,28,1329,1,9,2,8
85,17,28,1087,1,9,2,9
85,18,28,1573,1,9,2,10
85,19,28,1298,1,9,2,11
85,20,28,1366,1,9,2,12
85,21,28,1715,1,9,2,13
85,22,28,1288,1,9,2,14
85,23,28,1726,1,9,2,15
85,24,28,1268,1,9,2,16
85,25,28,971,1,9,2,17
85,26,28,976,1,9,2,18
85,27,28,1093,1,9,2,19
85,28,28,1206,1,9,2,20
85,29,28,1141,1,9,2,21
85,31,28,870,1,9,2,23
85,32,28,755,1,9,2,24
85,1,29,6320,2,7,1,-5
85,2,29,6326,2,7,1,-4
85,3,29,6134,2,7,1,-3
85,4,29,6771,2,7,1,-2
85,5,29,6805,2,7,1,-1
85,6,29,6547,2,7,1,0
85,7,29,1472,2,7,2,1
85,8,29,1057,2,7,2,2
85,9,29,1320,2,7,2,3
85,10,29,5866,2,7,1,4
85,11,29,1256,2,7,2,5
85,12,29,1251,2,7,2,6
85,13,29,1658,2,7,2,7
85,14,29,1006,2,7,2,8
85,15,29,1087,2,7,2,9
85,16,29,1337,2,7,2,10
85,17,29,1205,2,7,2,11
85,18,29,1261,2,7,2,12
85,19,29,1422,2,7,2,13
85,20,29,952,2,7,2,14
85,21,29,1082,2,7,2,15
85,22,29,1057,2,7,2,16
85,24,29,916,2,7,2,18
85,25,29,1037,2,7,2,19
85,26,29,867,2,7,2,20
85,27,29,1236,2,7,2,21
85,28,29,980,2,7,2,22
85,29,29,1233,2,7,2,23
85,30,29,1385,2,7,2,24
85,31,29,1058,2,7,2,25
85,32,29,734,2,7,2,26
86,3,20,7451,1,10,1,-6
86,4,20,7338,1,10,1,-5
86,5,20,6243,1,10,1,-4
86,6,20,6101,1,10,1,-3
86,7,20,5440,1,10,1,-2
86,10,20,2173,1,10,2,1
86,12,20,2326,1,10,2,3
86,13,20,1369,1,10,2,4
86,14,20,1737,1,10,2,5
86,15,20,3049,1,10,2,6
86,16,20,1276,1,10,2,7
86,17,20,1720,1,10,2,8
86,18,20,1174,1,10,2,9
86,19,20,1598,1,10,2,10
86,20,20,1039,1,10,2,11
86,21,20,1137,1,10,2,12
86,22,20,1092,1,10,2,13
86,23,20,1673,1,10,2,14
86,24,20,1007,1,10,2,15
86,25,20,997,1,10,2,16
86,26,20,594,1,10,2,17
86,27,20,787,1,10,2,18
86,28,20,532,1,10,2,19
86,29,20,3996,1,10,2,20
86,1,21,7694,1,16,1,-14
86,2,21,7122,1,16,1,-13
86,5,21,7691,1,16,1,-10
86,6,21,7565,1,16,1,-9
86,7,21,6470,1,16,1,-8
86,8,21,7426,1,16,1,-7
86,11,21,7680,1,16,1,-4
86,12,21,7838,1,16,1,-3
86,16,21,1429,1,16,2,1
86,17,21,1796,1,16,2,2
86,18,21,1864,1,16,2,3
86,19,21,1247,1,16,2,4
86,21,21,1782,1,16,2,6
86,22,21,646,1,16,2,7
86,24,21,1385,1,16,2,9
86,25,21,1739,1,16,2,10
86,26,21,969,1,16,2,11
86,27,21,971,1,16,2,12
86,1,22,4908,2,12,1,-10
86,2,22,5621,2,12,1,-9
86,3,22,4806,2,12,1,-8
86,4,22,5482,2,12,1,-7
86,5,22,5031,2,12,1,-6
86,6,22,4851,2,12,1,-5
86,7,22,4233,2,12,1,-4
86,8,22,4634,2,12,1,-3
86,9,22,7006,2,12,1,-2
86,10,22,7462,2,12,1,-1
86,11,22,6302,2,12,1,0
86,12,22,1839,2,12,2,1
86,13,22,999,2,12,2,2
86,14,22,4906,2,12,1,3
86,15,22,2436,2,12,2,4
86,16,22,857,2,12,2,5
86,17,22,912,2,12,2,6
86,18,22,858,2,12,2,7
86,19,22,958,2,12,2,8
86,20,22,600,2,12,2,9
86,21,22,914,2,12,2,10
86,22,22,805,2,12,2,11
86,23,22,4856,2,12,2,12
86,24,22,10221,2,12,1,13
86,25,22,2825,2,12,2,14
86,27,22,754,2,12,2,16
86,28,22,781,2,12,2,17
86,29,22,896,2,12,2,18
86,2,23,5771,2,9,1,-6
86,3,23,5991,2,9,1,-5
86,4,23,6264,2,9,1,-4
86,5,23,5230,2,9,1,-3
86,6,23,6494,2,9,1,-2
86,7,23,5479,2,9,1,-1
86,8,23,6817,2,9,1,0
86,9,23,1934,2,9,2,1
86,10,23,1884,2,9,2,2
86,11,23,1645,2,9,2,3
86,12,23,2411,2,9,2,4
86,13,23,7573,2,9,1,5
86,14,23,1640,2,9,2,6
86,15,23,969,2,9,2,7
86,16,23,2158,2,9,2,8
86,17,23,1127,2,9,2,9
86,18,23,1236,2,9,2,10
86,19,23,816,2,9,2,11
86,20,23,1139,2,9,2,12
86,21,23,950,2,9,2,13
86,22,23,655,2,9,2,14
86,24,23,576,2,9,2,16
86,25,23,1634,2,9,2,17
86,26,23,817,2,9,2,18
86,27,23,935,2,9,2,19
86,28,23,745,2,9,2,20
86,29,23,902,2,9,2,21
86,1,24,7064,2,11,1,-9
86,2,24,6652,2,11,1,-8
86,3,24,4982,2,11,1,-7
86,4,24,4995,2,11,1,-6
86,5,24,4534,2,11,1,-5
86,6,24,4877,2,11,1,-4
86,7,24,4357,2,11,1,-3
86,8,24,5780,2,11,1,-2
86,10,24,5172,2,11,1,0
86,11,24,2254,2,11,2,1
86,12,24,1780,2,11,2,2
86,13,24,5739,2,11,1,3
86,14,24,1699,2,11,2,4
86,15,24,1522,2,11,2,5
86,16,24,2394,2,11,2,6
86,17,24,1647,2,11,2,7
86,18,24,2710,2,11,2,8
86,19,24,1111,2,11,2,9
86,20,24,1886,2,11,2,10
86,21,24,1603,2,11,2,11
86,22,24,1049,2,11,2,12
86,23,24,1755,2,11,2,13
86,24,24,6827,2,11,2,14
86,25,24,1308,2,11,2,15
86,26,24,8001,2,11,1,16
86,27,24,559,2,11,2,17
86,28,24,4863,2,11,2,18
86,29,24,923,2,11,2,19
86,1,25,5276,1,9,1,-7
86,2,25,6321,1,9,1,-6
86,3,25,5781,1,9,1,-5
86,4,25,5610,1,9,1,-4
86,5,25,5751,1,9,1,-3
86,6,25,5185,1,9,1,-2
86,7,25,5047,1,9,1,-1
86,8,25,5781,1,9,1,0
86,9,25,1825,1,9,2,1
86,10,25,2309,1,9,2,2
86,11,25,1153,1,9,2,3
86,12,25,1830,1,9,2,4
86,13,25,1073,1,9,2,5
86,14,25,1244,1,9,2,6
86,15,25,1409,1,9,2,7
86,16,25,1201,1,9,2,8
86,17,25,769,1,9,2,9
86,18,25,906,1,9,2,10
86,19,25,959,1,9,2,11
86,20,25,790,1,9,2,12
86,21,25,741,1,9,2,13
86,22,25,827,1,9,2,14
86,23,25,779,1,9,2,15
86,24,25,1118,1,9,2,16
86,25,25,1276,1,9,2,17
86,26,25,721,1,9,2,18
86,27,25,677,1,9,2,19
86,28,25,765,1,9,2,20
86,29,25,715,1,9,2,21
86,2,26,7517,2,12,1,-9
86,3,26,7239,2,12,1,-8
86,4,26,7995,2,12,1,-7
86,5,26,6695,2,12,1,-6
86,6,26,6808,2,12,1,-5
86,7,26,5834,2,12,1,-4
86,9,26,6706,2,12,1,-2
86,10,26,7248,2,12,1,-1
86,12,26,1373,2,12,2,1
86,13,26,8476,2,12,1,2
86,14,26,2331,2,12,2,3
86,15,26,7268,2,12,1,4
86,16,26,2143,2,12,2,5
86,17,26,1855,2,12,2,6
86,18,26,1217,2,12,2,7
86,19,26,1149,2,12,2,8
86,20,26,1187,2,12,2,9
86,21,26,1123,2,12,2,10
86,22,26,927,2,12,2,11
86,23,26,1510,2,12,2,12
86,24,26,1005,2,12,2,13
86,25,26,1260,2,12,2,14
86,26,26,1124,2,12,2,15
86,28,26,847,2,12,2,17
86,29,26,558,2,12,2,18
86,1,27,5507,1,11,1,-9
86,2,27,6265,1,11,1,-8
86,3,27,6398,1,11,1,-7
86,5,27,5865,1,11,1,-5
86,6,27,5859,1,11,1,-4
86,7,27,5122,1,11,1,-3
86,8,27,5771,1,11,1,-2
86,10,27,6109,1,11,1,0
86,11,27,1346,1,11,2,1
86,12,27,1133,1,11,2,2
86,13,27,1221,1,11,2,3
86,14,27,809,1,11,2,4
86,15,27,1596,1,11,2,5
86,16,27,1071,1,11,2,6
86,17,27,938,1,11,2,7
86,18,27,1025,1,11,2,8
86,19,27,941,1,11,2,9
86,20,27,492,1,11,2,10
86,21,27,978,1,11,2,11
86,22,27,1402,1,11,2,12
86,23,27,1020,1,11,2,13
86,24,27,1002,1,11,2,14
86,25,27,933,1,11,2,15
86,26,27,1316,1,11,2,16
86,27,27,1413,1,11,2,17
86,28,27,844,1,11,2,18
86,29,27,496,1,11,2,19
86,2,28,5578,2,12,1,-9
86,3,28,6431,2,12,1,-8
86,4,28,5886,2,12,1,-7
86,6,28,5757,2,12,1,-5
86,7,28,4489,2,12,1,-4
86,8,28,7170,2,12,1,-3
86,9,28,5824,2,12,1,-2
86,11,28,6199,2,12,1,0
86,12,28,5106,2,12,2,1
86,13,28,7891,2,12,1,2
86,14,28,577,2,12,2,3
86,15,28,1098,2,12,2,4
86,16,28,1278,2,12,2,5
86,17,28,2276,2,12,2,6
86,19,28,956,2,12,2,8
86,20,28,1601,2,12,2,9
86,21,28,1123,2,12,2,10
86,23,28,1976,2,12,2,12
86,24,28,1059,2,12,2,13
86,25,28,781,2,12,2,14
86,26,28,852,2,12,2,15
86,27,28,1101,2,12,2,16
86,28,28,1010,2,12,2,17
86,29,28,526,2,12,2,18
86,2,29,6080,2,10,1,-7
86,4,29,5306,2,10,1,-5
86,5,29,4564,2,10,1,-4
86,6,29,4669,2,10,1,-3
86,7,29,4541,2,10,1,-2
86,8,29,6198,2,10,1,-1
86,9,29,5328,2,10,1,0
86,10,29,2143,2,10,2,1
86,11,29,6775,2,10,1,2
86,12,29,1005,2,10,2,3
86,13,29,1839,2,10,2,4
86,14,29,1925,2,10,2,5
86,15,29,1752,2,10,2,6
86,16,29,1253,2,10,2,7
86,17,29,1516,2,10,2,8
86,18,29,952,2,10,2,9
86,19,29,1950,2,10,2,10
86,20,29,982,2,10,2,11
86,21,29,1605,2,10,2,12
86,22,29,1311,2,10,2,13
86,23,29,1308,2,10,2,14
86,24,29,1445,2,10,2,15
86,25,29,884,2,10,2,16
86,26,29,1751,2,10,2,17
86,27,29,436,2,10,2,18
86,28,29,1306,2,10,2,19
86,29,29,854,2,10,2,20
87,2,20,8077,1,13,1,-10
87,3,20,7239,1,13,1,-9
87,5,20,7988,1,13,1,-7
87,6,20,8380,1,13,1,-6
87,7,20,7842,1,13,1,-5
87,8,20,7722,1,13,1,-4
87,9,20,7705,1,13,1,-3
87,10,20,8079,1,13,1,-2
87,11,20,7927,1,13,1,-1
87,12,20,7967,1,13,1,0
87,13,20,995,1,13,2,1
87,14,20,791,1,13,2,2
87,15,20,917,1,13,2,3
87,16,20,930,1,13,2,4
87,17,20,829,1,13,2,5
87,18,20,546,1,13,2,6
87,19,20,802,1,13,2,7
87,20,20,811,1,13,2,8
87,21,20,1255,1,13,2,9
87,22,20,829,1,13,2,10
87,23,20,810,1,13,2,11
87,24,20,797,1,13,2,12
87,25,20,757,1,13,2,13
87,26,20,680,1,13,2,14
87,27,20,934,1,13,2,15
87,28,20,819,1,13,2,16
87,29,20,762,1,13,2,17
87,30,20,789,1,13,2,18
87,31,20,714,1,13,2,19
87,32,20,985,1,13,2,20
87,33,20,775,1,13,2,21
87,34,20,764,1,13,2,22
87,35,20,765,1,13,2,23
87,36,20,904,1,13,2,24
87,37,20,606,1,13,2,25
87,38,20,689,1,13,2,26
87,39,20,724,1,13,2,27
87,40,20,702,1,13,2,28
87,2,21,8280,1,15,1,-12
87,3,21,8637,1,15,1,-11
87,4,21,8721,1,15,1,-10
87,5,21,8161,1,15,1,-9
87,6,21,8601,1,15,1,-8
87,8,21,7835,1,15,1,-6
87,9,21,8115,1,15,1,-5
87,10,21,8923,1,15,1,-4
87,12,21,9347,1,15,1,-2
87,13,21,8013,1,15,1,-1
87,14,21,8034,1,15,1,0
87,15,21,1439,1,15,2,1
87,16,21,909,1,15,2,2
87,17,21,1563,1,15,2,3
87,18,21,1022,1,15,2,4
87,19,21,1148,1,15,2,5
87,20,21,1191,1,15,2,6
87,21,21,957,1,15,2,7
87,22,21,901,1,15,2,8
87,23,21,763,1,15,2,9
87,24,21,773,1,15,2,10
87,25,21,757,1,15,2,11
87,26,21,3691,1,15,2,12
87,27,21,826,1,15,2,13
87,28,21,703,1,15,2,14
87,29,21,665,1,15,2,15
87,30,21,469,1,15,2,16
87,32,21,702,1,15,2,18
87,33,21,805,1,15,2,19
87,34,21,668,1,15,2,20
87,35,21,702,1,15,2,21
87,36,21,723,1,15,2,22
87,37,21,817,1,15,2,23
87,38,21,863,1,15,2,24
87,39,21,2191,1,15,2,25
87,40,21,704,1,15,2,26
87,1,22,6245,2,8,1,-6
87,2,22,5674,2,8,1,-5
87,3,22,6096,2,8,1,-4
87,4,22,6285,2,8,1,-3
87,5,22,5825,2,8,1,-2
87,6,22,5940,2,8,1,-1
87,7,22,5869,2,8,1,0
87,8,22,1138,2,8,2,1
87,9,22,918,2,8,2,2
87,10,22,6640,2,8,1,3
87,11,22,6199,2,8,1,4
87,12,22,1274,2,8,2,5
87,14,22,1002,2,8,2,7
87,15,22,982,2,8,2,8
87,16,22,1441,2,8,2,9
87,17,22,1007,2,8,2,10
87,18,22,1764,2,8,2,11
87,19,22,881,2,8,2,12
87,20,22,698,2,8,2,13
87,21,22,1609,2,8,2,14
87,22,22,1036,2,8,2,15
87,23,22,1060,2,8,2,16
87,24,22,547,2,8,2,17
87,25,22,894,2,8,2,18
87,26,22,714,2,8,2,19
87,27,22,820,2,8,2,20
87,28,22,797,2,8,2,21
87,29,22,928,2,8,2,22
87,30,22,468,2,8,2,23
87,31,22,592,2,8,2,24
87,32,22,613,2,8,2,25
87,33,22,685,2,8,2,26
87,34,22,735,2,8,2,27
87,35,22,650,2,8,2,28
87,36,22,650,2,8,2,29
87,37,22,919,2,8,2,30
87,38,22,649,2,8,2,31
87,39,22,1137,2,8,2,32
87,40,22,688,2,8,2,33
87,1,23,7102,1,11,1,-9
87,2,23,6766,1,11,1,-8
87,3,23,6945,1,11,1,-7
87,4,23,6617,1,11,1,-6
87,6,23,6530,1,11,1,-4
87,7,23,6822,1,11,1,-3
87,8,23,6833,1,11,1,-2
87,9,23,7110,1,11,1,-1
87,10,23,7303,1,11,1,0
87,11,23,2013,1,11,2,1
87,12,23,1092,1,11,2,2
87,13,23,720,1,11,2,3
87,14,23,895,1,11,2,4
87,15,23,1157,1,11,2,5
87,16,23,978,1,11,2,6
87,17,23,530,1,11,2,7
87,18,23,828,1,11,2,8
87,19,23,826,1,11,2,9
87,20,23,1646,1,11,2,10
87,21,23,1132,1,11,2,11
87,22,23,580,1,11,2,12
87,23,23,884,1,11,2,13
87,24,23,824,1,11,2,14
87,25,23,764,1,11,2,15
87,26,23,646,1,11,2,16
87,27,23,890,1,11,2,17
87,28,23,1456,1,11,2,18
87,29,23,678,1,11,2,19
87,30,23,841,1,11,2,20
87,31,23,1121,1,11,2,21
87,32,23,1217,1,11,2,22
87,33,23,630,1,11,2,23
87,34,23,972,1,11,2,24
87,36,23,937,1,11,2,26
87,37,23,774,1,11,2,27
87,38,23,1036,1,11,2,28
87,39,23,832,1,11,2,29
87,40,23,945,1,11,2,30
87,1,24,5648,1,13,1,-11
87,2,24,5341,1,13,1,-10
87,3,24,5397,1,13,1,-9
87,4,24,5691,1,13,1,-8
87,5,24,5234,1,13,1,-7
87,6,24,6082,1,13,1,-6
87,7,24,5359,1,13,1,-5
87,8,24,5862,1,13,1,-4
87,9,24,5471,1,13,1,-3
87,10,24,6331,1,13,1,-2
87,11,24,5396,1,13,1,-1
87,12,24,5559,1,13,1,0
87,13,24,1077,1,13,2,1
87,14,24,1487,1,13,2,2
87,15,24,1415,1,13,2,3
87,16,24,2981,1,13,2,4
87,17,24,1216,1,13,2,5
87,18,24,620,1,13,2,6
87,19,24,1704,1,13,2,7
87,20,24,934,1,13,2,8
87,21,24,1724,1,13,2,9
87,22,24,1138,1,13,2,10
87,23,24,1096,1,13,2,11
87,24,24,1163,1,13,2,12
87,25,24,1245,1,13,2,13
87,26,24,1007,1,13,2,14
87,27,24,1001,1,13,2,15
87,28,24,1051,1,13,2,16
87,29,24,1207,1,13,2,17
87,30,24,840,1,13,2,18
87,32,24,711,1,13,2,20
87,33,24,789,1,13,2,21
87,34,24,791,1,13,2,22
87,35,24,1279,1,13,2,23
87,36,24,933,1,13,2,24
87,37,24,1495,1,13,2,25
87,38,24,911,1,13,2,26
87,39,24,758,1,13,2,27
87,40,24,697,1,13,2,28
87,2,25,7593,1,11,1,-8
87,3,25,6934,1,11,1,-7
87,4,25,7017,1,11,1,-6
87,5,25,7346,1,11,1,-5
87,6,25,6923,1,11,1,-4
87,7,25,7582,1,11,1,-3
87,8,25,7127,1,11,1,-2
87,9,25,6845,1,11,1,-1
87,10,25,7640,1,11,1,0
87,11,25,1543,1,11,2,1
87,12,25,906,1,11,2,2
87,13,25,1160,1,11,2,3
87,14,25,1535,1,11,2,4
87,15,25,853,1,11,2,5
87,17,25,1036,1,11,2,7
87,18,25,1018,1,11,2,8
87,19,25,1120,1,11,2,9
87,20,25,1220,1,11,2,10
87,21,25,596,1,11,2,11
87,22,25,597,1,11,2,12
87,23,25,737,1,11,2,13
87,24,25,667,1,11,2,14
87,25,25,1469,1,11,2,15
87,27,25,802,1,11,2,17
87,28,25,846,1,11,2,18
87,29,25,831,1,11,2,19
87,30,25,724,1,11,2,20
87,31,25,930,1,11,2,21
87,32,25,620,1,11,2,22
87,33,25,927,1,11,2,23
87,34,25,703,1,11,2,24
87,35,25,820,1,11,2,25
87,36,25,793,1,11,2,26
87,37,25,1565,1,11,2,27
87,38,25,861,1,11,2,28
87,39,25,779,1,11,2,29
87,40,25,616,1,11,2,30
87,2,26,8443,2,4,1,-1
87,3,26,9285,2,4,1,0
87,4,26,1434,2,4,2,1
87,5,26,7604,2,4,1,2
87,6,26,9082,2,4,1,3
87,7,26,949,2,4,2,4
87,8,26,3286,2,4,2,5
87,10,26,1412,2,4,2,7
87,11,26,1431,2,4,2,8
87,12,26,1938,2,4,2,9
87,13,26,1261,2,4,2,10
87,14,26,908,2,4,2,11
87,15,26,2288,2,4,2,12
87,16,26,707,2,4,2,13
87,17,26,1535,2,4,2,14
87,18,26,1295,2,4,2,15
87,19,26,934,2,4,2,16
87,21,26,901,2,4,2,18
87,22,26,903,2,4,2,19
87,23,26,582,2,4,2,20
87,24,26,1598,2,4,2,21
87,25,26,1516,2,4,2,22
87,26,26,1418,2,4,2,23
87,27,26,866,2,4,2,24
87,28,26,805,2,4,2,25
87,29,26,759,2,4,2,26
87,30,26,946,2,4,2,27
87,31,26,1107,2,4,2,28
87,32,26,418,2,4,2,29
87,33,26,712,2,4,2,30
87,34,26,1460,2,4,2,31
87,35,26,1007,2,4,2,32
87,36,26,1256,2,4,2,33
87,37,26,643,2,4,2,34
87,38,26,965,2,4,2,35
87,39,26,750,2,4,2,36
87,40,26,860,2,4,2,37
87,1,27,7577,2,9,1,-7
87,2,27,7326,2,9,1,-6
87,3,27,7347,2,9,1,-5
87,4,27,7548,2,9,1,-4
87,5,27,7249,2,9,1,-3
87,6,27,8098,2,9,1,-2
87,7,27,7023,2,9,1,-1
87,8,27,7161,2,9,1,0
87,9,27,863,2,9,2,1
87,10,27,6944,2,9,1,2
87,11,27,8774,2,9,1,3
87,12,27,660,2,9,2,4
87,14,27,974,2,9,2,6
87,15,27,1211,2,9,2,7
87,16,27,781,2,9,2,8
87,17,27,742,2,9,2,9
87,18,27,926,2,9,2,10
87,19,27,1057,2,9,2,11
87,20,27,1574,2,9,2,12
87,21,27,1040,2,9,2,13
87,22,27,897,2,9,2,14
87,23,27,808,2,9,2,15
87,24,27,857,2,9,2,16
87,25,27,1319,2,9,2,17
87,26,27,564,2,9,2,18
87,27,27,1085,2,9,2,19
87,28,27,1007,2,9,2,20
87,29,27,917,2,9,2,21
87,30,27,709,2,9,2,22
87,31,27,564,2,9,2,23
87,32,27,946,2,9,2,24
87,33,27,776,2,9,2,25
87,34,27,1233,2,9,2,26
87,35,27,1070,2,9,2,27
87,36,27,1157,2,9,2,28
87,37,27,551,2,9,2,29
87,38,27,967,2,9,2,30
87,39,27,934,2,9,2,31
87,40,27,567,2,9,2,32
87,1,28,6591,1,4,1,-2
87,2,28,6874,1,4,1,-1
87,4,28,1638,1,4,2,1
87,5,28,1325,1,4,2,2
87,6,28,2964,1,4,2,3
87,7,28,1210,1,4,2,4
87,8,28,1004,1,4,2,5
87,9,28,969,1,4,2,6
87,10,28,1394,1,4,2,7
87,11,28,1274,1,4,2,8
87,12,28,840,1,4,2,9
87,13,28,668,1,4,2,10
