subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
1,16,17,0,TRUE,2,1,1,0,6264,8.74257423767064,8.788615904142148,6559.147401068992,8.471087865438383,4774.706883796886
1,17,17,1,TRUE,2,2,0,1,2036,7.618742377670413,7.6693636603796325,2141.7181514194144,8.395015479408896,4424.955404928096
1,18,17,2,TRUE,2,2,0,1,4063,8.309676895987726,7.65182093225488,2104.4742074991905,8.307321584132097,4053.441628821806
1,19,17,3,TRUE,2,1,1,0,6138,8.722254235179681,8.788615904142148,6559.147401068992,8.20949173764438,3675.6737847998484
1,20,17,4,TRUE,2,2,0,1,1622,7.3914152346753585,7.619484295229849,2037.51110463923,8.104442534387761,3309.13642118855
1,21,17,5,TRUE,2,1,1,0,7486,8.920789888464375,8.788615904142148,6559.147401068992,7.99690225692074,2971.7380329651696
1,22,17,6,TRUE,2,2,0,1,2732,7.912789220690681,7.5902322488642815,1978.7730281716485,7.892863908334489,2678.102789191886
1,24,17,8,TRUE,2,2,0,1,1317,7.183111701743281,7.563527222819236,1926.6291930194125,7.718400926273338,2249.3598110117287
1,25,17,9,TRUE,2,2,0,1,1523,7.328437352895162,7.550998373551581,1902.6413302086535,7.650491386191765,2101.6780713095072
1,26,17,10,TRUE,2,2,0,1,1067,6.9726062513017535,7.538960980253133,1879.875782030712,7.593088763175836,1984.4335024098068
1,27,17,11,TRUE,2,2,0,1,6483,8.776938645174996,7.527377938165997,1858.2267247479906,7.544372200831211,1890.0757768685614
1,28,17,12,TRUE,2,2,0,1,2552,7.844632644464681,7.516216192215282,1837.6009938485756,7.502885172162576,1813.2664606114386
1,29,17,13,TRUE,2,2,0,1,1798,7.494430215031565,7.5054461683179845,1817.916180461783,7.467447709910132,1750.1341303770132
1,30,17,14,TRUE,2,2,0,1,1848,7.521859252201629,7.495041301140967,1799.09906860328,7.437088854080276,1697.800475004453
1,31,17,15,TRUE,2,2,0,1,1038,6.945051063725834,7.484977639321148,1781.084343089138,7.411002852369368,1654.0843177527051
1,33,17,17,TRUE,2,2,0,1,1519,7.325807502595773,7.465789254775399,1747.2340169607344,7.36907706786277,1586.1691807721413
1,34,17,18,TRUE,2,2,0,1,1740,7.461640392208575,7.4566269568551045,1731.2984530323304,7.35221117781835,1559.6413622476475
1,1,9,-7,TRUE,3,1,1,0,5039,8.524962928680598,8.498809555766336,4908.921563192607,8.409377948334665,4488.967273301515
1,2,9,-6,TRUE,3,1,1,0,3983,8.289790583181643,8.498809555766336,4908.921563192607,8.400461348604027,4449.118869071191
1,3,9,-5,TRUE,3,1,1,0,4359,8.3799979522383925,8.498809555766336,4908.921563192607,8.382561823869603,4370.190255499886
1,4,9,-4,TRUE,3,1,1,0,5001,8.517393171418904,8.498809555766336,4908.921563192607,8.352814743674582,4242.104390753353
1,5,9,-3,TRUE,3,1,1,0,4390,8.387084506069217,8.498809555766336,4908.921563192607,8.308284630876525,4057.3471628902525
1,6,9,-2,TRUE,3,1,1,0,4504,8.412721169819527,8.498809555766336,4908.921563192607,8.24577314107763,3811.4811317850126
1,7,9,-1,TRUE,3,1,1,0,4544,8.421562960400987,8.498809555766336,4908.921563192607,8.159569796893999,3496.681996687546
1,8,9,0,TRUE,3,1,1,0,4793,8.474911799159631,8.498809555766336,4908.921563192607,8.027549815425852,3064.2245521362956
1,9,9,1,TRUE,3,2,0,1,1528,7.331714969726466,7.353881038173349,1562.2479212155392,7.839353868938826,2538.564058716913
1,10,9,2,TRUE,3,2,0,1,572,6.349138991379798,7.324443992819728,1516.9302400398258,7.697447031510204,2202.717339546634
1,11,9,3,TRUE,3,2,0,1,2627,7.87359778968554,7.297814946178827,1477.0689238153848,7.5923286049304135,1982.9255921182887
1,12,9,4,TRUE,3,1,1,0,5021,8.521384396034705,8.498809555766336,4908.921563192607,7.503449655235064,1814.2903077793758
1,13,9,5,TRUE,3,2,0,1,2873,7.96311205897929,7.251141117410677,1409.71257829298,7.4267308812431585,1680.3054666284606
1,14,9,6,TRUE,3,2,0,1,1223,7.109062135687172,7.230435830200061,1380.8241778414097,7.361008019640995,1573.4218039284005
1,15,9,7,TRUE,3,2,0,1,1106,7.00850518208228,7.211159668970613,1354.462084615556,7.30583409508706,1488.9613794190075
1,16,9,8,TRUE,3,2,0,1,914,6.81783057145415,7.193128024365225,1330.2577831675242,7.2595785955368495,1421.6573182143036
1,17,9,9,TRUE,3,2,0,1,3399,8.131236549696116,7.176189897868651,1307.9154612658456,7.220746907696242,1367.5100831618179
1,18,9,10,TRUE,3,2,0,1,1339,7.199678345691172,7.160220207420172,1287.1943514466948,7.188070998243767,1323.5476158556678
1,19,9,11,TRUE,3,2,0,1,2263,7.724446645633537,7.145114176145171,1267.8960804342858,7.160476986477029,1287.5249184377742
1,20,9,12,TRUE,3,2,0,1,1497,7.311218384419629,7.1307831620665505,1249.8554230743944,7.137072466015693,1257.7409148571364
1,21,9,13,TRUE,3,2,0,1,818,6.706862336602747,7.117151506350945,1232.9334237265482,7.117125272404165,1232.9010794409874
1,22,9,14,TRUE,3,2,0,1,1141,7.039660349862076,7.104154115425649,1217.0121973683176,7.100038789256443,1212.0140867060081
1,23,9,15,TRUE,3,2,0,1,1232,7.116394144093465,7.091734581004466,1201.9909440571082,7.085328137398833,1194.315070637699
1,24,9,16,TRUE,3,2,0,1,984,6.891625897052253,7.0798437005161095,1187.7828541527715,7.072599192135253,1179.209045324345
1,25,9,17,TRUE,3,2,0,1,868,6.7661917146603505,7.068438299767877,1174.3126771029379,7.061530966455227,1166.2292576044565
1,26,9,18,TRUE,3,2,0,1,1272,7.148345743900068,7.0574802866574995,1161.5147911544102,7.051861217553072,1155.0064617778164
1,27,9,19,TRUE,3,2,0,1,1280,7.154615356913663,7.046935883571057,1149.3316558315073,7.043374865434414,1145.2461435690188
1,28,9,20,TRUE,3,2,0,1,819,6.70808408385307,7.036774999446883,1137.7125601649402,7.035894749781624,1136.7115297076934
1,29,9,21,TRUE,3,2,0,1,1048,6.954638864880987,7.0269707120783815,1126.6126017874567,7.029274280020162,1129.2108218990788
1,30,9,22,TRUE,3,2,0,1,1626,7.3938782901077555,7.017498838217436,1115.9918479579906,7.0233915954858475,1122.5875313260656
1,31,9,23,TRUE,3,2,0,1,1172,7.066466970136958,7.008337574194086,1105.814641209889,7.018144920440769,1116.7131034224194
1,32,9,24,TRUE,3,2,0,1,761,6.634633357861686,6.999467193612047,1096.0490209063278,7.013448860934947,1111.4812464085783
1,33,9,25,TRUE,3,2,0,1,811,6.698268054115413,6.990869791576534,1086.666238393912,7.009231443329632,1106.8035366930328
1,34,9,26,TRUE,3,2,0,1,1048,6.954638864880987,6.982529067115474,1077.6403482753742,7.005431737314611,1102.605988412206
1,1,21,-19,TRUE,4,1,1,0,5206,8.55756708555451,8.631185924718983,5603.719903736772,8.59518801176592,5405.585294236318
1,2,21,-18,TRUE,4,1,1,0,4881,8.493105395887147,8.631185924718983,5603.719903736772,8.592631518629714,5391.783602017067
1,4,21,-16,TRUE,4,1,1,0,5265,8.568836424568076,8.631185924718983,5603.719903736772,8.586976950265655,5361.381429623263
1,5,21,-15,TRUE,4,1,1,0,5420,8.597851094433691,8.631185924718983,5603.719903736772,8.583472481259198,5342.625518521511
1,6,21,-14,TRUE,4,1,1,0,5673,8.643473357326567,8.631185924718983,5603.719903736772,8.579337823800275,5320.581196336383
1,7,21,-13,TRUE,4,1,1,0,6092,8.714731714015052,8.631185924718983,5603.719903736772,8.574446344954668,5294.619233928151
1,8,21,-12,TRUE,4,1,1,0,6429,8.768574284141687,8.631185924718983,5603.719903736772,8.568665999335566,5264.102787606825
1,9,21,-11,TRUE,4,1,1,0,5570,8.62515033292133,8.631185924718983,5603.719903736772,8.561855976036979,5228.375913473275
1,10,21,-10,TRUE,4,1,1,0,5497,8.61195776786066,8.631185924718983,5603.719903736772,8.553865050610224,5186.7628363765625
1,11,21,-9,TRUE,4,1,1,0,5958,8.692490133273228,8.631185924718983,5603.719903736772,8.54453095913792,5138.5743652841475
1,12,21,-8,TRUE,4,1,1,0,5394,8.593042503699674,8.631185924718983,5603.719903736772,8.53368060692905,5083.120415064033
1,13,21,-7,TRUE,4,1,1,0,5734,8.654168646443315,8.631185924718983,5603.719903736772,8.521131070756457,5019.728214872377
1,14,21,-6,TRUE,4,1,1,0,5470,8.607033895416027,8.631185924718983,5603.719903736772,8.506691316379717,4947.765385590006
1,15,21,-5,TRUE,4,1,1,0,5527,8.617400451833262,8.631185924718983,5603.719903736772,8.490164335894994,4866.665775417902
1,16,21,-4,TRUE,4,1,1,0,5443,8.6020856584342,8.631185924718983,5603.719903736772,8.471348976150773,4775.953773693841
1,17,21,-3,TRUE,4,1,1,0,5763,8.659213451436667,8.631185924718983,5603.719903736772,8.450040338720678,4675.261325768733
1,20,21,0,TRUE,4,1,1,0,5747,8.656433258507741,8.631185924718983,5603.719903736772,8.369058687905424,4311.575613650529
1,21,21,1,TRUE,4,2,0,1,3488,8.15708378502887,7.930592827407909,2781.0750134084096,8.335805758977733,4170.560669939535
1,22,21,2,TRUE,4,1,1,0,5882,8.67965211911394,8.631185924718983,5603.719903736772,8.29951562506281,4021.9238028467053
1,23,21,3,TRUE,4,2,0,1,2082,7.641084249174914,7.908592268096867,2720.55795317316,8.260647527162646,3868.598312109488
